Date,Language,Title,Quote,Reflection Text,Reference
2025-03-22,spanish,NO MÁS PELEAS,"Y hemos cesado de pelearnos con todo y con todos, aun con el alcohol.","Cuando A.A. me encontró, yo creía que me esperaba una lucha, y que A.A. me daría la fortaleza que necesitaba para vencer al alcohol. Victorioso en esa pelea, quién sabe qué otras batallas podría ganar. Pero tendría que ser fuerte. Todas mis previas experiencias en la vida lo habían demostrado. Hoy yo no tengo que pelear ni ejercer mi voluntad. Si doy esos Doce Pasos y dejo que mi Poder Superior haga el verdadero trabajo, mi problema con el alcohol desaparece por sí mismo. Mis problemas de la vida también cesan de ser batallas. Yo sólo tengo que preguntar si es aceptación —o cambio— lo que se requiere. No es mi voluntad, sino Su voluntad lo que hay que hacer.","ALCOHÓLICOS ANÓNIMOS, p. 84"
2025-03-23,english,. . . AND NO MORE RESERVATIONS,"We have seen the truth again and again: “Once an alcoholic, always an alcoholic.”. . . If we are planning to stop drinking, there must be no reservation of any kind, nor any lurking notion that someday we will be immune to alcohol. . . . To be gravely affected, one does not necessarily have to drink a long time nor take the quantities some of us have. This is particularly true of women. Potential female alcoholics often turn into the real thing and are gone beyond recall in a few years.","These words are underlined in my book. They are true for men and women alcoholics. On many occasions I’ve turned to this page and reflected on this passage. I need never fool myself by recalling my sometimes differing drinking patterns, or by believing I am “cured.” I like to think that, if sobriety is God’s gift to me, then my sober life is my gift to God. I hope God is as happy with His gift as I am with mine.","ALCOHOLICS ANONYMOUS, p. 33"
2025-03-23,french,PLUS AUCUNE RÉSERVE,"Ainsi l’énoncé : Alcoolique un jour, alcoolique toujours se vérifie-t-il constamment... Si nous voulons renoncer à boire, nous devons le faire sans aucune réserve, sans caresser l’espoir subtil d’être un jour immunisé contre l’alcool... Il n’est pas nécessaire d’avoir bu longtemps ni d’avoir absorbé les mêmes quantités d’alcool que nous pour être gravement affecté. C’est particulièrement vrai pour les femmes. Les femmes de type alcoolique sont souvent subitement assaillies par la maladie et atteignent le point de non-retour en quelques années seulement.","Ces paroles sont soulignées dans mon livre. Elles sont vraies aussi bien des hommes que des femmes alcooliques. À plusieurs reprises j’ai relu cette page et réfléchi à ce qui y est dit. Je ne dois jamais être dupe en me disant que je n’ai pas toujours trop bu ou en me croyant « guéri ». J’aime penser que si Dieu m’a fait le cadeau de me délivrer de l’alcool, je peux bien lui offrir en retour le cadeau de ma sobriété. J’espère qu’il est aussi content de son cadeau que je le suis du mien.","LES ALCOOLIQUES ANONYMES, P. 37-38"
2025-03-23,spanish,… NO DEBE HABER MÁS RESERVAS,"Hemos visto esta verdad demostrada una y otra vez, “Una vez alcohólico, alcohólico para siempre”… Si estamos haciendo planes para dejar de beber no debe haber reserva de ninguna clase, ni ninguna idea oculta de que algún día seremos inmunes al alcohol… Para estar gravemente afectado no es necesario que uno haya estado bebiendo durante mucho tiempo, ni que beba tanto como lo hicimos algunos de nosotros. Esto es particularmente cierto en las mujeres. Las alcohólicas en potencia a menudo se convierten en tales, y en pocos años su caso está muy avanzado.","Estas palabras las tengo subrayadas en mi libro. Son ciertas para hombres y mujeres alcohólicos. En muchas ocasiones yo he abierto mi libro en esta página y he reflexionado sobre este pasaje. Nunca tengo que engañarme a mí misma recordando mis a veces diferentes maneras de beber, o creyéndome “curada”. Prefiero pensar que, si la sobriedad es un regalo de Dios para mí, entonces mi vida sobria es mi regalo para Dios. Espero que Dios esté tan feliz con Su regalo como yo lo estoy con el mío.","ALCOHÓLICOS ANÓNIMOS, p. 33"
2025-03-24,english,"ACTIVE, NOT PASSIVE","Man is supposed to think, and act. He wasn’t made in God’s image to be an automaton.","Before I joined A.A., I often did not think, and reacted to people and situations. When not reacting I acted in a mechanical fashion. After joining A.A., I started seeking daily guidance from a Power greater than myself, and learning to listen for that guidance. Then I began to make decisions and act on them, rather than react to them. The results have been constructive; I no longer allow others to make decisions for me and then criticize me for it.","AS BILL SEES IT, p. 55"
2025-03-24,french,AGIR AU LIEU DE RÉAGIR,L’homme est censé penser avant d’agir. Il n’a pas été fait à l’image de Dieu pour être un automate.,"Avant de me joindre aux AA, il m’arrivait souvent de ne pas penser et de réagir uniquement sous la pression des gens et des événements. Et lorsque je ne réagissais pas, j’agissais comme un automate. Après mon arrivée chez les AA, j’ai commencé à demander quotidiennement à une Puissance supérieure de me guider et j’ai appris à être attentif à ses conseils. Puis, j’ai commencé à prendre des décisions et à les mettre à exécution au lieu de simplement réagir. J’ai obtenu des résultats constructifs ; je ne permets plus aux autres de prendre des décisions à ma place et de me blâmer ensuite.","RÉFLEXIONS DE BILL, P. 55"
2025-03-24,spanish,"ACTIVO, NO PASIVO",“El ser humano debe pensar y actuar. No fue creado a la imagen de Dios para ser un autómata”.,"Antes de unirme a A.A. a menudo no reflexionaba sino que reaccionaba ante las situaciones y la gente. Cuando no reaccionaba, actuaba de una forma mecánica. Después de unirme a A.A. empecé a buscar una orientación diaria de un Poder superior a mí mismo, y a aprender a estar atento a esa orientación. Luego empecé a tomar decisiones y a llevarlas a cabo, en vez de reaccionar ante ellas. Los resultados han sido constructivos; ya no permito que otros tomen decisiones por mí y que luego me critiquen por ello.","COMO LO VE BILL, p. 55"
2025-03-25,english,A FULL AND THANKFUL HEART,"I try hard to hold fast to the truth that a full and thankful heart cannot entertain great conceits. When brimming with gratitude, one’s heartbeat must surely result in outgoing love, the finest emotion that we can ever know.","I believe that we in Alcoholics Anonymous are fortunate in that we are constantly reminded of the need to be grateful and of how important gratitude is to our sobriety. I am truly grateful for the sobriety God has given me through the A.A. program and am glad I can give back what was given to me freely. I am grateful not only for sobriety, but for the quality of life my sobriety has brought. God has been gracious enough to give me sober days and a life blessed with peace and contentment, as well as the ability to give and receive love, and the opportunity to serve others—in our Fellowship, my family and my community. For all of this, I have “a full and thankful heart.”","AS BILL SEES IT, p. 37"
2025-03-25,french,LE COEUR PLEIN DE GRATITUDE,"J’essaie de m’accrocher à la certitude qu’un cœur rempli de reconnaissance ne peut entretenir de grandes vanités. Quand il déborde de gratitude, notre coeur bat sûrement d’un amour altruiste, et c’est la plus belle émotion qui soit.","Je crois que nous, Alcooliques anonymes, sommes chanceux puisque qu’on nous rappelle constamment la nécessité d’être reconnaissants et l’importance de cette gratitude pour notre sobriété. Je rends sincèrement grâce à Dieu pour la sobriété dont il m’a fait cadeau par l’intermédiaire du programme des AA, et je suis content de pouvoir redonner ce que j’ai reçu gratuitement. Je lui suis reconnaissant non seulement pour ma sobriété, mais aussi pour la qualité de vie que ma sobriété me procure. Dieu a eu la bonté de me donner des jours abstinents, une vie remplie de paix et de contentement, la capacité d’aimer et d’être aimé de même que la possibilité de servir les autres – dans le mouvement, dans ma famille et dans ma communauté. Pour tout cela, j’ai le cœur plein de gratitude.","RÉFLEXIONS DE BILL, P. 37"
2025-03-25,spanish,UN CORAZÓN LLENO DE GRATITUD,"Me esfuerzo por aferrarme a la verdad de que un corazón lleno y agradecido no puede abrigar grandes presunciones. Rebosante de gratitud, el corazón tiene que latir con un amor que fluye hacia todo lo que nos rodea, la emoción más elevada que jamás podamos experimentar.","Yo creo que nosotros en Alcohólicos Anónimos somos afortunados por el hecho de que constantemente se nos recuerda la necesidad de estar agradecidos y de cuán importante es la gratitud para nuestra sobriedad. Yo estoy verdaderamente agradecido por la sobriedad que Dios me ha dado por medio del programa de A.A. y me agrada poder devolver lo que libremente se me dio. Estoy agradecido no solamente por la sobriedad, sino por la calidad de vida que me ha traído mi sobriedad. Dios ha tenido la bondad de darme días sobrios y una vida dotada de paz y satisfacción, así como la capacidad de dar y recibir amor, y la oportunidad de servir a otros — en nuestra Asociación, en mi familia y en mi comunidad. Por todo esto, yo tengo “un corazón lleno de gratitud”.","COMO LO VE BILL, p. 37"
2025-03-26,english,THE TEACHING IS NEVER OVER,"Abandon yourself to God as you understand God. Admit your faults to Him and to your fellows. Clear away the wreckage of your past. Give freely of what you find and join us. We shall be with you in the Fellowship of the Spirit, and you will surely meet some of us as you trudge the Road of Happy Destiny. May God bless you and keep you—until then.","These words put a lump in my throat each time I read them. In the beginning it was because I felt, “Oh no! The teaching is over. Now I’m on my own. It will never be this new again.” Today I feel deep affection for our A.A. pioneers when I read this passage, realizing that it sums up all of what I believe in, and strive for, and that—with God’s blessing—the teaching is never over, I’m never on my own, and every day is brand new.","ALCOHOLICS ANONYMOUS, p. 164"
2025-03-26,french,L’APPRENTISSAGE N’EST JAMAIS TERMINÉ,"Abandonnez-vous à Dieu tel que vous Le concevez. Reconnaissez vos fautes devant Lui et devant vos proches. Déblayez votre passé de ses débris. Donnez généreusement ce que vous avez découvert et joignez-vous à nous. Nous serons avec vous dans la Communion de l’esprit, et nul doute que vous croiserez quelques-uns des nôtres lorsque vous marcherez courageusement sur le chemin de l’Heureux Destin. D’ici là, que Dieu vous garde et vous bénisse !","J’ai la gorge serrée chaque fois que je lis ces lignes. Au début, c’était parce que je me disais : « Ah non ! L’enseignement est terminé et maintenant je me retrouve tout seul. J’ai tout appris et il n’y aura plus de nouveauté. » Aujourd’hui, quand je relis ce passage, je ressens une grande affection pour nos pionniers AA, parce que ces mots résument ce que je crois et ce que je cherche à atteindre et aussi parce que, grâce à Dieu, l’apprentissage n’est jamais terminé. Je ne suis jamais tout seul et chaque jour est un jour nouveau.","LES ALCOOLIQUES ANONYMES, P. 185-186"
2025-03-26,spanish,LA ENSEÑANZA NUNCA ACABA,"Entrégate a Dios, tal como tú Lo concibes. Admite tus faltas ante Él y ante tus semejantes. Limpia de escombros tu pasado. Da con largueza de lo que has encontrado y únete a nosotros. Estaremos contigo en la Fraternidad del Espíritu, y seguramente te encontrarás con algunos de nosotros cuando vayas por el Camino del Destino Feliz. Que Dios te bendiga y conserve hasta entonces.","Cada vez que leo estas palabras se me hace un nudo en la garganta. Al principio era porque sentía, “¡Oh no! Se acabó la enseñanza. Ahora tengo que hacerlo solo. Nunca volverá a ser tan nuevo, otra vez”. Hoy, al leer estas mismas palabras, siento un profundo afecto por los pioneros de A.A., y me doy cuenta de que resumen todo en lo que creo y todo por lo que me esfuerzo; y que —con la bendición de Dios— la enseñanza nunca se acaba, nunca tengo que hacerlo solo y cada día es un día nuevo.","ALCOHÓLICOS ANÓNIMOS, p. 164"
2025-03-27,english,A.A.’s FREEDOMS,We trust that we already know what our several freedoms truly are; that no future generation of AAs will ever feel compelled to limit them. Our AA freedoms create the soil in which genuine love can grow. . . .,"I craved freedom. First, freedom to drink; later, freedom from drink. The A.A. program of recovery rests on a foundation of free choice. There are no mandates, laws or commandments. A.A.’s spiritual program, as outlined in the Twelve Steps, and by which I am offered even greater freedoms, is only suggested. I can take it or leave it. Sponsorship is offered, not forced, and I come and go as I will. It is these and other freedoms that allow me to recapture the dignity that was crushed by the burden of drink, and which is so dearly needed to support an enduring sobriety.","THE LANGUAGE OF THE HEART, p. 303"
2025-03-27,french,LES LIBERTÉS DES AA,Nous savons déjà quelles sont nos diverses libertés et nous espérons que les futures générations de AA ne se sentiront jamais forcées de les limiter. Ce sont ces libertés qui constituent le terreau dans lequel peut croître l’amour véritable...,"J’avais besoin de liberté. D’abord de la liberté de boire et plus tard, de la liberté de ne plus boire. Le programme de rétablissement des AA se fonde sur la liberté de choix. Il n’y a pas de contrats, de lois ou de commandements. Le programme spirituel décrit dans les Douze Étapes, qui me donne accès à de plus grandes libertés encore, n’est qu’une suggestion. Je suis libre de m’en servir ou de l’ignorer. On m’offre le parrainage, mais sans l’imposer. Je vais et je viens à ma guise. Ce sont ces libertés et bien d’autres encore qui me permettent de recouvrer ma dignité, écrasée sous le poids de l’alcool, et pourtant si précieuse et nécessaire au maintien d’une sobriété durable.","LE LANGAGE DU COEUR, P. 318"
2025-03-27,spanish,LAS LIBERTADES DE A.A.,Ya sabemos lo que verdaderamente son nuestras diversas libertades; y confiamos en que ninguna generación futura de A.A. se sienta en la obligación de limitarlas. Nuestras libertades de A.A. constituyen la tierra en que puede florecer el auténtico amor…,"Yo tenía deseos inmensos de libertad. Primero, libertad para beber; más tarde, liberación de la bebida. El programa de recuperación de A.A. tiene su base en la libre elección. No hay mandatos, leyes ni mandamientos. El programa espiritual de A.A., como se ha delineado en los Doce Pasos, y por el cual se me ofrecen libertades aun mayores, es solamente sugerido. Yo puedo tomarlo o dejarlo. Se ofrece el apadrinamiento, no se fuerza, y yo voy y vengo como lo desee. Son éstas, y otras libertades, las que me permiten recobrar la dignidad, que fue aplastada por la carga de la bebida, y que tanto se necesita para apoyar una sobriedad duradera.","EL LENGUAJE DEL CORAZÓN, p. 303"
2025-03-28,english,EQUALITY,"Our membership ought to include all who suffer from alcoholism. Hence we may refuse none who wish to recover. Nor ought A.A. membership ever depend upon money or conformity. Any two or three alcoholics gathered together for sobriety may call themselves an A.A. group, provided that, as a group, they have no other affiliation.","Prior to A.A., I often felt that I didn’t “fit in” with the people around me. Usually “they” had more/ less money than I did, and my points of view didn’t jibe with “theirs.” The amount of prejudice I had experienced in society only proved to me just how phony some self-righteous people were. After joining A.A., I found the way of life I had been searching for. In A.A. no member is better than any other member; we’re just alcoholics trying to recover from alcoholism.","ALCOHOLICS ANONYMOUS, p. 563"
2025-03-28,french,ÉGALITÉ,"Nous devons admettre dans nos rangs tous ceux qui souffrent d’alcoolisme. Dès lors, nous ne pouvons exclure quiconque désirant se rétablir. De plus, l’adhésion aux AA n’est conditionnelle à aucune contribution monétaire ou conformité à quelque règle. Dès que deux ou trois alcooliques se rassemblent pour leur sobriété, ils peuvent se considérer comme un groupe des AA pourvu qu’en tant que groupe, ils ne soient associés à aucun autre organisme.","Avant d’entrer dans les AA, j’avais souvent l’impression que je ne « cadrais » pas avec les gens qui m’entouraient. « Ils » avaient habituellement plus (ou moins) d’argent que moi et mes opinions ne collaient pas avec les « leurs ». Les nombreux préjugés auxquels je faisais face dans ma vie sociale ne faisaient que me confirmer à quel point certains bien-pensants étaient hypocrites. Chez les AA, j’ai trouvé le mode de vie que je cherchais. Aucun membre n’est meilleur que le voisin ; nous ne sommes que des alcooliques qui essaient de se rétablir de l’alcoolisme.","LES ALCOOLIQUES ANONYMES, P. 628"
2025-03-28,spanish,IGUALDAD,"Nuestra Comunidad debe incluir todos los que sufren del alcoholismo. Por eso, no podemos rechazar a nadie que quiera recuperarse. Ni debe el ser miembro de A.A. depender del dinero o de la conformidad. Cuandoquiera que dos o tres alcohólicos se reúnan en interés de la sobriedad, podrán llamarse un grupo de A.A., con tal de que, como grupo, no tengan otra afiliación.","Antes de A.A., frecuentemente sentía que yo no “encajaba” con la gente a mi alrededor. Generalmente “ellos” tenían más/menos dinero que yo, y mis puntos de vista no iban con los de “ellos”. La cantidad de prejuicios que yo había experimentado en la sociedad sólo servían para demostrarme la falsedad de alguna gente “farisaica”. Después de unirme a A.A. encontré la manera de vida que yo había estado buscando. En A.A. ningún miembro es mejor que otro; nosotros somos solamente alcohólicos tratando de recuperarnos del alcoholismo.","ALCOHÓLICOS ANÓNIMOS, p. 515"
2025-03-29,english,TRUSTED SERVANTS,They are servants. Theirs is the sometimes thankless privilege of doing the group’s chores.,"In Zorba the Greek, Nikos Kazantzakis describes an encounter between his principal character and an old man busily at work planting a tree. “What is it you are doing?” Zorba asks. The old man replies: “You can see very well what I’m doing, my son, I’m planting a tree.” “But why plant a tree,” Zorba asks, “if you won’t be able to see it bear fruit?” And the old man answers: “I, my son, live as though I were never going to die.” The response brings a faint smile to Zorba’s lips and, as he walks away, he exclaims with a note of irony: “How strange—I live as though I were going to die tomorrow!”","TWELVE STEPS AND TWELVE TRADITIONS, p. 134"
2025-03-29,french,DES SERVITEURS DE CONFIANCE,"Ce sont des serviteurs. Leur privilège, parfois bien ingrat, consiste à s’occuper des corvées du groupe.","Dans son livre Zorba le Grec, Nikos Kazantzakis décrit la rencontre entre son personnage principal et un vieil homme en train de planter un arbre. « Qu’est-ce que tu es en train de faire ? », demande Zorba. Et le vieil homme de répondre : « Tu le vois très bien, ce que je suis en train de faire, mon fils, je plante un arbre. » « Mais pourquoi planter un arbre, demande Zorba, si tu ne dois pas le voir porter de fruits ? » Et le vieil homme réplique : « Moi, je vis comme si je n’allais jamais mourir. » Cette réponse suscite un vague sourire chez Zorba qui, en s’éloignant, s’exclame avec une pointe d’ironie : « Comme c’est étrange ! Moi, je vis comme si j’allais mourir demain !","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 154"
2025-03-29,spanish,SERVIDORES DE CONFIANZA,Son servidores. Suyo es el a veces ingrato privilegio de atender a las tareas del grupo.,"En su libro Zorba el Griego, Nikos Kazantzakis describe a su personaje principal en diálogo con un viejo que afanoso planta un árbol. “¿Qué haces?”, pregunta Zorba con curiosidad. “Ya lo ves, hijo mío. Planto un árbol”. Responde el viejo. “¿Y para qué plantarlo si no has de verlo dar fruto?”, insistió Zorba. Y el viejo responde: “Yo, hijo mío, vivo como si nunca fuera a morirme”. Ante la respuesta Zorba esboza una sonrisa y, mientras se aleja, exclama con ironía: “¡Qué extraño! ¡Yo vivo como si fuera a morirme mañana!”","DOCE PASOS Y DOCE TRADICIONES, p. 130"
2025-03-30,english,OUR GROUP CONSCIENCE,“. . . sometimes the good is the enemy of the best.”,"I think these words apply to every area of A.A.’s Three Legacies: Recovery, Unity and Service! I want them etched in my mind and life as I “trudge the Road of Happy Destiny” (Alcoholics Anonymous, p. 164). These words, often spoken by cofounder Bill W., were appropriately said to him as the result of the group’s conscience. It brought home to Bill W. the essence of our Second Tradition: “Our leaders are but trusted servants; they do not govern.”","ALCOHOLICS ANONYMOUS COMES OF AGE, p. 101"
2025-03-30,french,LA CONSCIENCE DU GROUPE,... le bien est souvent l’ennemi du mieux...,"Ces mots s’appliquent à nos trois legs AA : Rétablissement, Unité, Service. Puissent-ils rester gravés dans mon esprit et ma vie à mesure que j’avance « sur le chemin de l’Heureux Destin » (Gros Livre, p. 186). C’est grâce à la conscience du groupe que les paroles citées plus haut ont été rappelées à notre cofondateur Bill W., qui les a souvent répétées par la suite. Elles lui ont fait voir l’essence de notre Deuxième Tradition : « Nos chefs ne sont que des serviteurs de confiance, ils ne gouvernent pas. »","LE MOUVEMENT DES AA DEVIENT ADULTE, P. 104"
2025-03-30,spanish,NUESTRA CONCIENCIA DE GRUPO,… a veces lo bueno es enemigo de lo mejor,"Yo creo que estas palabras se aplican a todos los aspectos de los Tres Legados de A.A.: Recuperación, Unidad y Servicio. Yo quiero que ellas se queden grabadas en mi mente y en mi vida a medida que yo “vaya por el Camino del Destino Feliz” (Alcohólicos Anónimos, p. 164). Estas palabras, frecuentemente pronunciadas por el cofundador Bill W., le fueron apropiadamente dichas a él como resultado de la conciencia de grupo. Esto hizo que Bill se diera perfecta cuenta de la esencia de nuestra Segunda Tradición: “Nuestros líderes no son más que servidores de confianza. No gobiernan”.","A.A. LLEGA A SU MAYORÍA DE EDAD, p. 101"
2025-03-31,english,NO ONE DENIED ME LOVE,"On the A.A. calendar it was Year Two. . . . A newcomer appeared at one of these groups. . . . He soon proved that his was a desperate case, and that above all he wanted to get well. . . . [He said], “Since I am the victim of another addiction even worse stigmatized than alcoholism, you may not want me among you.”","I came to you—a wife, mother, woman who had walked out on her husband, children, family. I was a drunk, a pill-head, a nothing. Yet no one denied me love, caring, a sense of belonging. Today, by God’s grace and the love of a good sponsor and a home group, I can say that—through you in Alcoholics Anonymous—I am a wife, a mother, a grandmother and a woman. Sober. Free of pills. Responsible.","TWELVE STEPS AND TWELVE TRADITIONS, pp. 141-42"
2025-03-31,french,PERSONNE NE M’A REFUSÉ L’AMOUR,"Au calendrier des AA, c’était l’An Deux... Un nouveau s’est présenté un jour dans un de ces deux groupes... De toute évidence, cet homme était désespéré et désirait se rétablir plus que tout au monde ... « ... Je suis victime d’une autre dépendance encore plus mal vue que l’alcoolisme [dit-il] et vous ne voudrez peut-être pas de moi parmi vous... »","Épouse, mère et femme ayant déserté son mari, ses enfants et sa famille, je suis venue vers vous. J’étais une ivrogne, une « croqueuse de pilules », une nullité. Pourtant, personne ne m’a refusé l’amour, l’attention, l’appartenance. Aujourd’hui, grâce à Dieu, à l’amour d’une bonne marraine et au groupe d’attache – et grâce à vous, membres des Alcooliques anonymes – je peux dire que je suis une épouse, une mère, une grand-mère et une femme. Abstinente. Libérée des pilules. Responsable.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 162"
2025-03-31,spanish,NADIE ME NEGÓ EL AMOR,"Corría el Año Dos del calendario de A.A…. Un principiante llegó a uno de estos grupos… Pronto demostró que el suyo era un caso desesperado y que, sobre todo, quería recuperarse… [Dijo él] “ya que soy víctima de otro tipo de adicción aun más estigmatizada que el alcoholismo, puede que no me quieran entre ustedes”.","Acudí a ustedes como una esposa, una madre, una mujer que había abandonado a su esposo, a sus hijos, a su familia. Una borracha, una adicta a las píldoras, una nada. Sin embargo, nadie me negó amor, cariño, un sentimiento de pertenecer. Hoy por la gracia de Dios y el amor de una buena madrina y un grupo base, puedo decir que por medio de ustedes en Alcohólicos Anónimos — yo soy una esposa, una madre, una abuela y una mujer. Sobria. Libre de píldoras. Responsable.","DOCE PASOS Y DOCE TRADICIONES, p. 138"
2025-04-01,english,LOOKING WITHIN,Made a searching and fearless moral inventory of ourselves.,"Step Four is the vigorous and painstaking effort to discover what the liabilities in each of us have been, and are. I want to find exactly how, when, and where my natural desires have warped me. I wish to look squarely at the unhappiness this has caused others and myself. By discovering what my emotional deformities are, I can move toward their correction. Without a willing and persistent effort to do this, there can be little sobriety or contentment for me.","TWELVE STEPS AND TWELVE TRADITIONS, p. 42"
2025-04-01,french,REGARDER EN MOI,Nous avons procédé sans crainte à un inventaire moral approfondi de nous-mêmes.,"La Quatrième Étape consiste à faire un effort vigoureux et appliqué pour découvrir quelles ont été et quelles sont mes faiblesses. Je veux savoir exactement où, quand et comment mes désirs naturels m’ont corrompu. Je veux regarder en face le malheur que cela a causé aux autres et à moi-même. En sachant quels sont mes défauts affectifs, je peux entreprendre de les corriger. Sans un effort constant et empressé en ce sens, il ne peut guère y avoir de sobriété ou de satisfaction pour moi.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 49"
2025-04-01,spanish,MIRAR HACIA ADENTRO,Sin temor hicimos un minucioso inventario moral de nosotros mismos.,"El Paso Cuatro es el esfuerzo vigoroso y cuidadoso para descubrir cuáles eran y cuáles son nuestros defectos. Yo quiero saber exactamente cómo, cuándo y dónde mis deseos naturales me deformaron. Quiero ver directamente la infelicidad que esto causó a otros y a mí mismo. Al descubrir cuáles son mis deformaciones emocionales, puedo empezar a corregirlos. Sin un esfuerzo voluntario y perseverante para hacer esto, puede haber para mí poca sobriedad o contento.","DOCE PASOS Y DOCE TRADICIONES, p. 39"
2025-04-02,english,CHARACTER BUILDING,"Demands made upon other people for too much attention, protection, and love can only invite domination or revulsion. . . .","When I uncovered my need for approval in the Fourth Step, I didn't think it should rank as a character defect. I wanted to think of it more as an asset (that is, the desire to please people). It was quickly pointed out to me that this ""need"" can be very crippling. Today I still enjoy getting the approval of others, but I am not willing to pay the price I used to pay to get it. I will not bend myself into a pretzel to get others to like me. If I get your approval, that's fine; but if I don't, I will survive without it. I am responsible for speaking what I perceive to be the truth, not what I think others may want to hear.","TWELVE STEPS AND TWELVE TRADITIONS, p. 44"
2025-04-02,french,FORGER SON CARACTÈRE,"À force de réclamer des autres une trop large part d’attention, de protection et d’affection, on ne peut que provoquer... la domination et la répulsion...","Quand j’ai découvert à la Quatrième Étape mon besoin d’approbation, je n’ai pas cru bon de le ranger parmi mes défauts. Je préférais le considérer comme un atout – le désir de plaire aux gens. Mais on m’a vite fait remarquer que ce « besoin » peut être très paralysant. Aujourd’hui, j’aime encore me sentir approuvé par les autres, mais je ne veux plus payer pour cela le même prix qu’avant. Je ne veux plus faire de bassesses pour que les gens m’aiment. Si j’ai votre approbation, tant mieux ; sinon, je ne vais pas en mourir. J’ai la responsabilité de dire ce que je crois être la vérité, et non pas ce que je crois que les autres veulent entendre.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 51"
2025-04-02,spanish,FORMACIÓN DEL CARÁCTER,"Exigir demasiada atención, protección, y amor a otra gente sólo puede incitar en los mismos protectores la repulsión y la dominación…","Cuando en el Cuarto Paso descubrí mi necesidad de aprobación, no creí que esto debiera considerarse un defecto de carácter. Prefería pensar que era una cualidad ventajosa (es decir, el deseo de agradar a la gente). Pronto se me hizo ver que esta “necesidad” puede ser paralizadora. Hoy todavía me agrada recibir la aprobación de otros, pero no estoy dispuesto a pagar el precio que acostumbraba pagar por obtenerla. No tengo que doblarme como una lombriz para gustarle a otros. Si yo obtengo su aprobación, está muy bien; pero si no, puedo sobrevivir sin ella. Soy responsable de decir lo que yo considero es la verdad, no lo que crea que otros quieren oír.","DOCE PASOS Y DOCE TRADICIONES, p. 41"
2025-04-03,english,ACCEPTING OUR HUMANNESS,"We finally saw that the inventory should be ours, not the other man's. So we admitted our wrongs honestly and became willing to set these matters straight.","Why is it that the alcoholic is so unwilling to accept responsibility? I used to drink because of the things that other people did to me. Once I came to A.A. I was told to look at where I had been wrong. What did I have to do with all these different matters? When I simply accepted that I had a part in them, I was able to put it on paper and see it for what it was-humanness. I am not expected to be perfect! I have made errors before and I will make them again. To be honest about them allows me to accept them-and myself-and those with whom I had the differences; from there, recovery is just a short distance ahead.","AS BILL SEES IT, p. 222"
2025-04-03,french,ACCEPTER D’ÊTRE HUMAINS,"Nous avons finalement compris que nous devions faire notre inventaire à nous, pas celui de l’autre. Nous avons donc honnêtement reconnu nos torts et nous nous sommes disposés à les redresser.","Comment se fait-il que l’alcoolique soit si peu disposé à accepter ses responsabilités ? Avant, je buvais à cause de ce que les autres me faisaient. Mais chez les AA on m’a dit de chercher à voir quel étaient mes torts. Quel avait été mon rôle dans toutes ces histoires ? Une fois que j’ai eu simplement accepté ma part de responsabilité, il m’a été possible de jeter tout cela sur le papier et de constater que je n’étais après tout qu’un être humain. On ne me demande pas d’être parfait ! J’ai déjà fait des erreurs et j’en ferai encore. Les reconnaître honnêtement me permet de les accepter, de m’accepter moi-même et d’accepter aussi les personnes avec qui j’ai eu des différends. À partir de là, le rétablissement n’est plus très loin.","RÉFLEXIONS DE BILL, P. 222"
2025-04-03,spanish,ACEPTAR QUE SOMOS HUMANOS,Finalmente llegamos a darnos cuenta de que el inventario debía ser el nuestro y no el de la otra persona. Así que admitimos nuestros errores honestamente y nos dispusimos a enmendarlos.,"¿Por qué el alcohólico es tan reacio a aceptar responsabilidades? Solía beber a causa de las cosas que otra gente me hacía. Una vez que entré a A.A. se me dijo que buscara en dónde me había equivocado. ¿Qué tenía yo que ver con todos estos asuntos? Cuando yo simplemente aceptaba que había tenido mi parte en ellos, pude ponerlo por escrito y verlo como era — cosas humanas. No se espera que sea perfecto. Yo he cometido errores antes y los seguiré cometiendo. El ser honesto respecto a ellos me permite aceptarlos —y aceptarme a mí mismo— y a aquellos con quienes tenía diferencias; desde ahí, la recuperación está sólo a una corta distancia.","COMO LO VE BILL, p. 222"
2025-04-04,english,CRYING FOR THE MOON,"""This very real feeling of inferiority is magnified by his childish sensitivity and it is this state of affairs which generates in him that insatiable, abnormal craving for self-approval and success in the eyes of the world. Still a child, he cries for the moon. And the moon, it seems, won't have him!""","While drinking I seemed to vacillate between feeling totally invisible and believing I was the center of the universe. Searching for that elusive balance between the two has become a major part of my recovery. The moon I constantly cried for is, in sobriety, rarely full; it shows me instead its many other phases, and there are lessons in them all. True learning has often followed an eclipse, a time of darkness, but with each cycle of my recovery, the light grows stronger and my vision is clearer.","THE LANGUAGE OF THE HEART, p. 102"
